code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,n_assessments_early,mean_score_early,weighted_mean_score_early,final_coursework_score,total_clicks_early,active_days_early,clicks_dataplus,clicks_dualpane,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url,submission_rate_early,refs_forumng,macro_stats,clicks_freq_init
FFF,2013J,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-16.0,,268,2.0,82.0,82.0,77.25,922,51,0.0,6.0,0.0,76.0,0.0,140.0,0.0,1.0,432.0,0.0,17.0,7.0,9.0,127.0,0.0,13.0,0.0,82.0,12.0,0.3333333333,79.83028294958117,1.422434692826005,high
FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,3,90,N,Fail,-29.0,,268,1.0,94.0,94.0,94.0,447,17,0.0,0.0,0.0,143.0,0.0,102.0,0.0,0.0,100.0,0.0,4.0,8.0,0.0,1.0,0.0,7.0,0.0,74.0,8.0,0.1666666667,139.65732096944637,-0.9357469853215268,high
FFF,2013J,F,Ireland,Lower Than A Level,,0-35,1,90,N,Fail,-29.0,,268,2.0,85.0,85.0,60.0,0,0,,,,,,,,,,,,,,,,,,,,0.3333333333,,-0.7142210901784899,
FFF,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-28.0,,268,2.0,79.0,79.0,66.0,1124,25,0.0,4.0,0.0,165.0,,146.0,0.0,3.0,396.0,0.0,16.0,8.0,14.0,176.0,0.0,39.0,0.0,150.0,7.0,0.3333333333,154.52661816782336,-0.4524212769746325,high
FFF,2013J,M,South Region,HE Qualification,90-100%,55<=,1,60,N,Fail,-196.0,,268,2.0,44.0,44.0,36.5,2466,53,0.0,1.0,0.0,1595.0,0.0,403.0,0.0,23.0,169.0,0.0,19.0,9.0,1.0,6.0,0.0,34.0,0.0,198.0,8.0,0.3333333333,1558.550595441918,-0.1417486033203401,high
FFF,2013J,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-38.0,172.0,268,2.0,40.0,40.0,25.0,188,9,0.0,0.0,0.0,38.0,0.0,50.0,0.0,0.0,55.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,35.0,1.0,0.3333333333,41.04387786168468,-0.1427426934396726,low
FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,120,Y,Pass,-29.0,,268,2.0,61.0,61.0,68.0,182,21,0.0,0.0,,24.0,0.0,39.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,35.0,0.0,25.0,0.0,26.0,0.0,0.3333333333,20.798034242786965,1.4384865237670956,low
FFF,2013J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-32.0,,268,2.0,61.0,61.0,70.0,890,54,0.0,0.0,,102.0,0.0,145.0,0.0,0.0,479.0,0.0,2.0,5.0,4.0,56.0,0.0,17.0,0.0,79.0,1.0,0.3333333333,96.32061993971551,0.6678226660338105,high
FFF,2013J,M,Ireland,A Level or Equivalent,50-60%,0-35,1,90,N,Fail,-44.0,,268,1.0,92.0,92.0,66.0,553,62,0.0,0.0,,71.0,,187.0,0.0,1.0,73.0,0.0,0.0,1.0,0.0,128.0,0.0,43.0,0.0,49.0,0.0,0.1666666667,59.030023073829256,0.8610657915094586,low
FFF,2013J,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-47.0,,268,2.0,63.0,63.0,71.25,897,29,423.8036535554161,0.0,0.0,20.0,34.0,99.0,0.0,1.0,451.0,0.0,0.0,6.0,4.0,118.0,0.0,18.0,0.0,137.0,9.0,0.3333333333,18.679074239329587,-0.9615560197221376,mid
FFF,2013J,M,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,-117.0,,268,2.0,88.0,88.0,87.5,1897,41,0.0,2.0,0.0,374.0,0.0,239.0,0.0,1.0,429.0,0.0,16.0,4.0,11.0,673.0,0.0,9.0,0.0,125.0,14.0,0.3333333333,372.393806978123,0.7531568776368768,high
FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-59.0,,268,2.0,95.0,95.0,95.75,2976,71,0.0,5.0,0.0,770.0,,643.0,0.0,6.0,854.0,0.0,75.0,10.0,15.0,271.0,0.0,33.0,0.0,272.0,22.0,0.3333333333,759.4060961706294,1.1151124327768431,high
FFF,2013J,M,South West Region,HE Qualification,90-100%,35-55,0,120,N,Fail,-28.0,,268,2.0,95.0,95.0,65.5,4042,73,0.0,6.0,0.0,1304.0,0.0,518.0,0.0,0.0,1170.0,0.0,43.0,11.0,14.0,528.0,0.0,39.0,0.0,375.0,34.0,0.3333333333,1279.514009070628,-0.1747412049625681,high
FFF,2013J,F,North Western Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,-149.0,100.0,268,2.0,96.0,96.0,96.0,1211,31,0.0,8.0,0.0,245.0,0.0,183.0,0.0,0.0,392.0,0.0,13.0,6.0,10.0,210.0,0.0,22.0,0.0,118.0,4.0,0.3333333333,237.9277037771955,0.2939277038193528,high
FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-16.0,,268,2.0,92.0,92.0,74.75,905,34,0.0,4.0,0.0,93.0,,81.0,0.0,0.0,332.0,0.0,11.0,2.0,6.0,299.0,0.0,7.0,0.0,62.0,8.0,0.3333333333,83.55920010270582,-1.0426598547432735,high
FFF,2013J,M,North Region,Lower Than A Level,70-80%,0-35,2,90,N,Fail,-32.0,,268,2.0,51.0,51.0,45.5,91,15,0.0,0.0,0.0,29.0,,33.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.3333333333,28.77261406334799,0.135699581321838,mid
FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-99.0,,268,2.0,76.0,76.0,84.5,696,31,0.0,0.0,0.0,89.0,0.0,142.0,0.0,0.0,82.0,0.0,1.0,4.0,0.0,230.0,0.0,21.0,0.0,123.0,4.0,0.3333333333,86.70318163247285,-0.567875222880107,high
FFF,2013J,M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-54.0,,268,2.0,66.0,66.0,48.25,1460,57,0.0,0.0,0.0,700.0,0.0,312.0,0.0,0.0,182.0,0.0,6.0,15.0,0.0,63.0,0.0,25.0,0.0,155.0,2.0,0.3333333333,697.1092033429848,0.8447868334650004,high
FFF,2013J,M,London Region,HE Qualification,10-20,35-55,1,60,N,Pass,-194.0,,268,2.0,72.0,72.0,60.5,1876,70,0.0,3.0,,299.0,,337.0,0.0,0.0,683.0,0.0,46.0,6.0,3.0,232.0,0.0,21.0,0.0,225.0,21.0,0.3333333333,288.1255856373601,0.1186230340173823,high
FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-90.0,,268,2.0,69.0,69.0,75.25,1650,67,0.0,0.0,,351.0,0.0,269.0,0.0,0.0,561.0,0.0,0.0,6.0,10.0,287.0,0.0,11.0,0.0,150.0,5.0,0.3333333333,360.663773032158,-1.646810982550598,mid
FFF,2013J,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-38.0,,268,2.0,70.0,70.0,68.75,951,55,0.0,1.0,0.0,365.0,,183.0,0.0,3.0,230.0,0.0,9.0,21.0,0.0,31.0,0.0,17.0,0.0,83.0,8.0,0.3333333333,354.92396983109313,0.2421233575052779,high
FFF,2013J,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-165.0,,268,2.0,86.0,86.0,86.75,332,18,0.0,0.0,,38.0,,67.0,0.0,0.0,129.0,0.0,0.0,9.0,0.0,5.0,0.0,11.0,0.0,70.0,3.0,0.3333333333,42.30215571921005,-0.4488248519651192,low
FFF,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-103.0,,268,2.0,89.0,89.0,89.0,1051,49,0.0,0.0,0.0,468.0,0.0,169.0,0.0,8.0,146.0,0.0,6.0,7.0,0.0,133.0,0.0,14.0,0.0,93.0,7.0,0.3333333333,464.8474861527968,-1.5437751638748818,high
FFF,2013J,M,Scotland,Lower Than A Level,90-100%,0-35,2,90,N,Fail,-31.0,,268,1.0,68.0,68.0,68.0,399,16,0.0,0.0,,151.0,0.0,98.0,0.0,0.0,64.0,0.0,0.0,5.0,0.0,2.0,0.0,9.0,0.0,67.0,3.0,0.1666666667,147.6713440537485,0.3160562807391242,low
FFF,2013J,F,London Region,Lower Than A Level,50-60%,0-35,1,180,N,Pass,-29.0,,268,2.0,61.0,61.0,46.75,1275,34,0.0,1.0,0.0,69.0,,140.0,0.0,5.0,647.0,0.0,6.0,1.0,6.0,199.0,0.0,70.0,0.0,128.0,3.0,0.3333333333,67.8402503075974,0.5225972515274911,high
FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-117.0,,268,2.0,62.0,62.0,68.33333333,1650,65,0.0,0.0,0.0,378.0,62.0,314.0,0.0,1.0,604.0,0.0,37.0,9.0,3.0,34.0,0.0,28.0,0.0,160.0,20.0,0.3333333333,368.5708513434256,-1.3971914004980848,high
FFF,2013J,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-95.0,,268,2.0,68.0,68.0,69.75,880,53,0.0,9.0,0.0,99.0,0.0,131.0,0.0,4.0,346.0,0.0,31.0,4.0,6.0,154.0,0.0,13.0,0.0,77.0,6.0,0.3333333333,107.25795998784992,-1.8745903015646068,high
FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass,-192.0,,268,2.0,79.0,79.0,72.0,123,9,0.0,0.0,,39.0,0.0,20.0,0.0,0.0,24.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,0.3333333333,33.43678544254222,1.8327582033659604,high
FFF,2013J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-38.0,,268,2.0,86.0,86.0,90.0,1361,35,0.0,10.0,0.0,239.0,0.0,167.0,0.0,2.0,454.0,0.0,69.0,2.0,14.0,238.0,0.0,15.0,0.0,139.0,12.0,0.3333333333,229.6071155534552,-0.4435485051434217,high
FFF,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-150.0,,268,2.0,80.0,80.0,76.0,3149,81,0.0,9.0,,699.0,0.0,770.0,0.0,4.0,834.0,0.0,38.0,18.0,12.0,395.0,0.0,20.0,0.0,335.0,15.0,0.3333333333,694.0209101372214,1.0940437525933713,high
FFF,2013J,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-26.0,,268,2.0,63.0,63.0,48.75,144,8,0.0,0.0,0.0,64.0,0.0,27.0,0.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.3333333333,57.90894258752476,1.0934579031280265,high
FFF,2013J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-37.0,,268,2.0,89.0,89.0,81.25,545,29,0.0,0.0,0.0,51.0,,87.0,0.0,0.0,32.0,0.0,1.0,3.0,0.0,300.0,0.0,13.0,0.0,55.0,3.0,0.3333333333,57.78882440696484,0.3835878819304925,high
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-19.0,,268,2.0,66.0,66.0,53.0,225,17,0.0,0.0,,78.0,0.0,35.0,0.0,2.0,47.0,0.0,1.0,6.0,0.0,3.0,0.0,7.0,0.0,39.0,7.0,0.3333333333,75.5623909535006,-0.3452923475049525,high
FFF,2013J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,150,N,Withdrawn,-54.0,228.0,268,2.0,78.0,78.0,38.66666667,952,26,0.0,0.0,0.0,58.0,0.0,152.0,0.0,3.0,222.0,0.0,5.0,2.0,4.0,369.0,0.0,13.0,0.0,119.0,5.0,0.3333333333,55.59913174222852,-0.7142590266186779,high
FFF,2013J,M,Ireland,Lower Than A Level,0-10%,35-55,2,90,N,Pass,-136.0,,268,2.0,75.0,75.0,73.0,990,71,0.0,0.0,0.0,495.0,0.0,117.0,0.0,7.0,249.0,0.0,21.0,6.0,3.0,34.0,0.0,9.0,0.0,43.0,6.0,0.3333333333,481.597242317935,-0.4631669237228121,high
FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,Y,Withdrawn,-145.0,234.0,268,2.0,84.0,84.0,89.0,1823,43,0.0,0.0,0.0,750.0,0.0,285.0,0.0,2.0,359.0,0.0,8.0,31.0,3.0,256.0,0.0,11.0,0.0,102.0,16.0,0.3333333333,734.8968927135232,-0.4004704612570835,high
FFF,2013J,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-145.0,166.0,268,2.0,87.0,87.0,87.0,730,37,0.0,0.0,0.0,162.0,0.0,126.0,0.0,1.0,134.0,0.0,6.0,16.0,3.0,142.0,0.0,30.0,0.0,101.0,9.0,0.3333333333,161.78193256377014,-0.9142004779575762,high
FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-67.0,,268,2.0,81.0,81.0,74.0,998,34,0.0,13.0,0.0,88.0,0.0,142.0,0.0,3.0,390.0,0.0,12.0,8.0,13.0,124.0,0.0,82.0,0.0,116.0,7.0,0.3333333333,89.83332978524689,-0.923221832171644,high
FFF,2013J,M,London Region,A Level or Equivalent,10-20,35-55,1,120,N,Pass,-23.0,,268,2.0,70.0,70.0,57.75,2201,48,0.0,0.0,,893.0,0.0,249.0,0.0,25.0,222.0,0.0,30.0,7.0,0.0,361.0,0.0,241.0,0.0,159.0,14.0,0.3333333333,869.108028418886,-0.3318409805333736,high
FFF,2013J,M,Wales,HE Qualification,60-70%,35-55,2,120,N,Fail,-157.0,,268,2.0,90.0,90.0,90.0,4,4,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,-1.4945317184586566,1.136263176673705,low
FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-53.0,93.0,268,2.0,69.0,69.0,69.0,372,21,0.0,0.0,,79.0,0.0,58.0,0.0,0.0,68.0,0.0,3.0,8.0,0.0,69.0,0.0,12.0,0.0,69.0,6.0,0.3333333333,78.91093117555582,-2.43753043367134,high
FFF,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,-83.0,,268,2.0,88.0,88.0,91.5,2366,64,0.0,7.0,0.0,962.0,0.0,514.0,0.0,5.0,588.0,0.0,31.0,9.0,9.0,46.0,0.0,18.0,0.0,158.0,19.0,0.3333333333,946.085775872306,-0.2340744639048856,high
FFF,2013J,M,North Region,Lower Than A Level,40-50%,35-55,1,180,N,Pass,-73.0,,268,2.0,66.0,66.0,64.75,3957,107,0.0,4.0,0.0,1856.0,,826.0,0.0,0.0,518.0,0.0,18.0,6.0,0.0,451.0,0.0,19.0,0.0,245.0,14.0,0.3333333333,1818.668544139468,-2.0590144608194256,high
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,-37.0,94.0,268,2.0,66.0,66.0,66.0,984,42,0.0,0.0,0.0,65.0,0.0,156.0,0.0,0.0,316.0,0.0,30.0,4.0,0.0,301.0,0.0,17.0,0.0,88.0,7.0,0.3333333333,66.77377761274188,-0.3580150142184927,high
FFF,2013J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-37.0,,268,2.0,71.0,71.0,61.0,325,31,0.0,1.0,0.0,30.0,,99.0,0.0,0.0,119.0,0.0,7.0,3.0,3.0,2.0,0.0,9.0,0.0,50.0,2.0,0.3333333333,9.00857545647852,-0.0254151345102533,high
FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,-194.0,,268,2.0,62.0,62.0,42.5,542,37,0.0,0.0,,27.0,0.0,118.0,0.0,1.0,59.0,0.0,0.0,2.0,0.0,218.0,0.0,27.0,0.0,84.0,6.0,0.3333333333,33.130275247097856,-0.1238985818284059,mid
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-142.0,,268,2.0,79.0,79.0,56.33333333,779,37,0.0,5.0,,115.0,0.0,170.0,0.0,0.0,187.0,0.0,5.0,5.0,3.0,145.0,0.0,47.0,0.0,93.0,4.0,0.3333333333,117.50442487131056,-1.745379334803015,high
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-71.0,134.0,268,2.0,59.0,59.0,29.5,565,25,0.0,0.0,0.0,47.0,,81.0,0.0,0.0,149.0,0.0,0.0,7.0,0.0,173.0,0.0,14.0,0.0,92.0,2.0,0.3333333333,34.38116548677817,1.1296707375173447,mid
FFF,2013J,M,East Midlands Region,HE Qualification,80-90%,35-55,1,120,N,Pass,-28.0,,268,2.0,79.0,79.0,62.25,253,36,0.0,0.0,0.0,25.0,0.0,64.0,0.0,0.0,44.0,0.0,0.0,2.0,0.0,24.0,0.0,21.0,0.0,73.0,0.0,0.3333333333,29.978165373947665,0.7347319476615415,mid
FFF,2013J,M,Wales,HE Qualification,50-60%,35-55,0,240,N,Pass,-51.0,,268,2.0,89.0,89.0,70.0,4458,108,0.0,1.0,0.0,2295.0,0.0,1106.0,0.0,0.0,346.0,0.0,3.0,8.0,0.0,424.0,0.0,15.0,0.0,255.0,5.0,0.3333333333,2257.4178972616214,-2.494441246212733,high
FFF,2013J,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,-88.0,,268,2.0,97.0,97.0,95.75,3815,103,0.0,7.0,0.0,1585.0,32.0,859.0,0.0,25.0,619.0,0.0,108.0,19.0,9.0,168.0,0.0,53.0,0.0,299.0,32.0,0.3333333333,1555.9519607843731,0.8455888043995796,high
FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,-88.0,,268,2.0,93.0,93.0,83.33333333,2212,65,0.0,5.0,,620.0,5.0,348.0,0.0,2.0,672.0,0.0,22.0,16.0,20.0,234.0,0.0,18.0,0.0,198.0,52.0,0.3333333333,610.9331833512447,0.9223569741661276,high
FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction,-28.0,,268,2.0,79.0,79.0,85.25,330,22,0.0,0.0,0.0,137.0,0.0,82.0,0.0,2.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,62.0,6.0,0.3333333333,127.4125217884853,-1.940519723336861,mid
FFF,2013J,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-64.0,,268,2.0,82.0,82.0,84.25,2277,44,0.0,6.0,0.0,383.0,0.0,327.0,0.0,12.0,793.0,0.0,51.0,7.0,12.0,386.0,0.0,24.0,0.0,271.0,5.0,0.3333333333,381.57383187184286,-0.1628940962787645,high
FFF,2013J,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,-158.0,,268,2.0,91.0,91.0,88.75,2171,79,0.0,1.0,0.0,632.0,35.0,474.0,0.0,9.0,403.0,0.0,18.0,9.0,12.0,205.0,0.0,123.0,0.0,222.0,28.0,0.3333333333,616.5328975978704,-0.6734337558916433,high
FFF,2013J,M,London Region,Lower Than A Level,20-30%,35-55,0,180,N,Withdrawn,-38.0,37.0,268,1.0,32.0,32.0,32.0,447,25,0.0,0.0,,62.0,,135.0,0.0,0.0,131.0,0.0,0.0,8.0,0.0,21.0,0.0,12.0,0.0,73.0,5.0,0.1666666667,50.966474472004776,0.3732052880809974,mid
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-135.0,,268,2.0,55.0,55.0,55.0,261,12,0.0,0.0,,128.0,,51.0,0.0,0.0,26.0,0.0,2.0,3.0,0.0,0.0,0.0,17.0,0.0,33.0,1.0,0.3333333333,125.60890588777146,-0.4850128229998656,high
FFF,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-101.0,51.0,268,1.0,72.0,72.0,72.0,162,14,0.0,0.0,,21.0,,28.0,0.0,0.0,47.0,0.0,1.0,3.0,0.0,1.0,0.0,27.0,0.0,30.0,4.0,0.1666666667,21.97392830737796,1.019929989631498,high
FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Fail,-95.0,,268,2.0,61.0,61.0,70.5,2068,54,0.0,11.0,0.0,101.0,0.0,255.0,0.0,0.0,1212.0,0.0,26.0,9.0,9.0,212.0,0.0,24.0,0.0,198.0,11.0,0.3333333333,95.09429297792175,1.5862651852942464,high
FFF,2013J,M,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-54.0,,268,2.0,71.0,71.0,71.0,447,27,0.0,0.0,,112.0,0.0,76.0,0.0,0.0,119.0,0.0,1.0,3.0,0.0,68.0,0.0,4.0,0.0,63.0,1.0,0.3333333333,102.3132753203313,-2.1397509167945308,high
FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-94.0,,268,2.0,69.0,69.0,57.25,240,12,0.0,0.0,,13.0,0.0,48.0,0.0,1.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,0.0,0.3333333333,21.01259852625372,1.5726189259363117,high
FFF,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-158.0,,268,2.0,55.0,55.0,72.33333333,713,24,0.0,0.0,0.0,72.0,,75.0,0.0,0.0,182.0,0.0,2.0,4.0,0.0,268.0,0.0,19.0,0.0,90.0,1.0,0.3333333333,62.94923874745332,-1.1214172719980715,high
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,1,90,Y,Fail,-61.0,,268,2.0,67.0,67.0,39.25,785,40,0.0,3.0,0.0,78.0,,94.0,0.0,0.0,502.0,0.0,11.0,5.0,0.0,0.0,0.0,10.0,0.0,74.0,8.0,0.3333333333,82.14837868515231,-0.6609562000438964,high
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-149.0,,268,2.0,87.0,87.0,84.5,1785,93,0.0,6.0,0.0,284.0,0.0,251.0,0.0,8.0,786.0,0.0,26.0,14.0,3.0,187.0,0.0,74.0,0.0,128.0,18.0,0.3333333333,272.389966932072,0.1154903394285931,high
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction,-192.0,,268,2.0,86.0,86.0,85.5,1832,54,0.0,5.0,0.0,400.0,,239.0,0.0,16.0,701.0,0.0,47.0,10.0,13.0,131.0,0.0,90.0,0.0,145.0,35.0,0.3333333333,376.3564674564157,0.4965014911175692,high
FFF,2013J,M,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-38.0,,268,2.0,73.0,73.0,68.66666667,1843,45,0.0,2.0,,558.0,,211.0,0.0,1.0,760.0,0.0,1.0,10.0,7.0,163.0,0.0,9.0,0.0,113.0,8.0,0.3333333333,524.4649548511073,-0.336026818267212,high
FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-49.0,,268,2.0,52.0,52.0,40.75,316,17,0.0,0.0,,130.0,0.0,49.0,0.0,4.0,42.0,0.0,1.0,2.0,0.0,3.0,0.0,11.0,0.0,74.0,0.0,0.3333333333,133.50329623494693,-0.1094966105195277,high
FFF,2013J,F,London Region,A Level or Equivalent,30-40%,0-35,1,150,N,Pass,-42.0,,268,2.0,75.0,75.0,56.33333333,121,18,0.0,0.0,0.0,15.0,0.0,27.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,0.3333333333,14.845029845904802,0.4813958062171803,low
FFF,2013J,M,North Region,A Level or Equivalent,10-20,35-55,1,60,N,Fail,-121.0,,268,2.0,64.0,64.0,41.75,1767,45,0.0,1.0,0.0,47.0,0.0,229.0,0.0,18.0,774.0,0.0,6.0,4.0,13.0,425.0,0.0,57.0,0.0,184.0,9.0,0.3333333333,50.90501225424183,0.7898433556660914,high
FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,-32.0,73.0,268,2.0,81.0,81.0,81.0,924,26,0.0,7.0,0.0,92.0,,126.0,0.0,0.0,307.0,0.0,38.0,2.0,10.0,220.0,0.0,11.0,0.0,105.0,6.0,0.3333333333,85.43285958767292,-2.510458778055806,high
FFF,2013J,M,North Region,A Level or Equivalent,,0-35,2,120,N,Pass,-18.0,,268,1.0,56.0,56.0,60.28571429,913,18,0.0,1.0,0.0,143.0,0.0,88.0,0.0,2.0,279.0,0.0,8.0,5.0,12.0,286.0,0.0,5.0,0.0,82.0,2.0,0.1666666667,140.54546369996413,-1.0820773023791317,high
FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-113.0,,268,2.0,56.0,56.0,56.0,149,7,0.0,0.0,0.0,53.0,0.0,36.0,0.0,9.0,20.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,24.0,1.0,0.3333333333,42.77573342814385,-0.6464797382381101,low
FFF,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-117.0,229.0,268,1.0,50.0,50.0,50.0,165,7,400.1336381305255,0.0,,4.0,,31.0,0.0,0.0,79.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,37.0,1.0,0.1666666667,-4.566629311123398,-0.1720350252186203,mid
FFF,2013J,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-29.0,,268,2.0,73.0,73.0,87.5,2176,85,0.0,3.0,,444.0,0.0,431.0,0.0,2.0,593.0,0.0,47.0,7.0,9.0,358.0,0.0,30.0,0.0,244.0,8.0,0.3333333333,433.4845021305191,2.155040883654148,high
FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,N,Pass,-22.0,,268,2.0,96.0,96.0,83.66666667,522,20,0.0,0.0,0.0,248.0,0.0,138.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,0.3333333333,231.9702512670045,-0.7574291988404452,low
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,3,90,N,Pass,-45.0,,268,2.0,59.0,59.0,66.5,1370,37,0.0,2.0,,54.0,1.0,209.0,0.0,3.0,556.0,0.0,4.0,8.0,11.0,333.0,0.0,10.0,0.0,173.0,6.0,0.3333333333,44.9732121549926,0.0890121466969142,high
FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Fail,-36.0,,268,2.0,61.0,61.0,61.0,437,13,0.0,0.0,0.0,97.0,0.0,56.0,0.0,1.0,218.0,0.0,10.0,5.0,0.0,3.0,0.0,7.0,0.0,38.0,2.0,0.3333333333,97.38573340549507,0.5149763146490438,high
FFF,2013J,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn,-32.0,137.0,268,2.0,58.0,58.0,38.0,638,38,0.0,0.0,,66.0,,92.0,0.0,0.0,225.0,0.0,7.0,8.0,6.0,173.0,0.0,8.0,0.0,49.0,4.0,0.3333333333,63.359625102887954,0.4529162164971341,high
FFF,2013J,F,Ireland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-198.0,235.0,268,2.0,70.0,70.0,60.33333333,557,26,0.0,2.0,0.0,63.0,0.0,105.0,0.0,2.0,227.0,0.0,16.0,6.0,0.0,17.0,0.0,7.0,0.0,99.0,13.0,0.3333333333,60.17568700584102,0.4935200559446122,high
